,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
40,0.5968719959259033,0.06510207874886388,0.12188091278076171,0.006245330152336482,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 4}",0.7872407742974661,0.8283277469883518,0.7929907929907931,0.8345157451482974,0.868155736376307,0.8222210302900322,0.029580730020113247,344,0.8446433925443526,0.8415538772511789,0.7996334070358753,0.8309728292128917,0.8440312770414853,0.8321669566171568,0.016996444452774886
41,0.7437455654144287,0.25418262824644633,0.12187442779541016,0.006250309957567213,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.7847740851381629,0.8230236712818223,0.6864127879642691,0.7032916793660472,0.872894333843796,0.7740519449819545,0.07064793999321693,380,0.838288262081437,0.8341075543865075,0.7173301166063499,0.6998430845101974,0.8607582293159741,0.7900654493800932,0.06736930988174301
42,0.5062483787536621,0.032174321240515884,0.11562447547912598,0.007654791732454114,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 6}",0.8087582198182651,0.8753186346694833,0.837790810079268,0.8546909090909097,0.8816999361307378,0.8516290492508034,0.02647898913128819,299,0.8435598141495658,0.8722262014086996,0.8525829109984789,0.8699250661890783,0.8547605781185272,0.8586109141728698,0.01087275130105863
43,0.6968733787536621,0.17967971702305563,0.12187423706054687,0.006249976178833174,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 7}",0.8354328956154016,0.8232824035510117,0.8211455739189496,0.8488954870684363,0.8633655630432638,0.8384157098979753,0.01592193360350442,316,0.8762443576711961,0.8221023382378999,0.8326693323816318,0.8466343291593804,0.854415483475471,0.8464131681851159,0.01862200474520828
44,0.6593735694885254,0.04001945201983071,0.12187466621398926,0.006249952448161916,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 8}",0.8602767044746353,0.8963823557192785,0.8516498589911006,0.8848950473315956,0.8869193738642507,0.8760163939552437,0.01705370226051799,264,0.8831984635851657,0.8849556697741612,0.8414506323806783,0.8904675674420696,0.8840169142838811,0.8768178494931911,0.01786570869204006
45,0.8156232833862305,0.1463755526403645,0.11874947547912598,0.0076545192715795005,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 9}",0.8758325533077592,0.8967807869187532,0.9013421538070099,0.8941191317516407,0.8776159706818384,0.8891375654370729,0.010411782365912543,244,0.8974019074854636,0.8948951881405364,0.8922697559727293,0.9090362399840195,0.8742666794720882,0.8935739542109674,0.011224553065339251
46,0.634373950958252,0.16583095736634842,0.12187447547912597,0.0062503337960146494,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",0.8686697397865271,0.8601657440466443,0.9034431925871328,0.8330088662936224,0.8258802856563549,0.8582468543244073,0.027706029917689015,294,0.9025813088340416,0.847266475093474,0.8938743524483801,0.834376490370663,0.8138077101903084,0.8583812673873734,0.03435104854176532
47,0.6093740940093995,0.09110829625619077,0.12499980926513672,1.7841612752790173e-07,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",0.802113877337139,0.8673942195523479,0.857625919950494,0.9079278523489933,0.9043502199727866,0.8678506674153845,0.03839041270074691,275,0.8408792848290849,0.8631628018675267,0.8667102192303421,0.9175518695115841,0.8935335487953872,0.876367544846785,0.026524954529473444
48,0.7124992370605469,0.17190300626934732,0.12187485694885254,0.006249332451627904,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",0.8603691359813659,0.919454718819745,0.9048244591817277,0.9206798866855526,0.8822311197017793,0.8975050746380959,0.02318009055470617,206,0.8915450265494314,0.9209351895024265,0.9000644117905953,0.9274921700531431,0.8862248618736855,0.9052523319538563,0.016232139565033162
49,0.674998426437378,0.1255455213212853,0.11562604904174804,0.007655551143522661,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 25}",0.8792744208849123,0.919454718819745,0.921658022419274,0.9099620849131288,0.9100700053850284,0.9080742866382996,0.01518086170904613,172,0.9055734547277791,0.9129863483588929,0.9198970785508539,0.916716640649672,0.9051875296266432,0.9120722103827681,0.005886723991635034
