,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,1.6781183242797852,0.4483693419988317,0.006249809265136718,0.007654421858019029,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.8639021367175921,0.9155785471656954,0.9008811263365841,0.9230864222940294,0.9139266494540692,0.9034594408306326,0.021049186518550367,100,0.8809698701403701,0.9178213746741616,0.9286872183129099,0.9448852475377751,0.9392588641467805,0.9223245149623995,0.022657130230346968
12,1.9968689918518066,0.2138755803779256,0.006250190734863281,0.0076548890492281856,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.8955064777434759,0.9216580224192739,0.9252431472029086,0.9093897340551205,0.9183009573380413,0.9140125887208339,0.010651932910132307,57,0.926288208753121,0.9322856117365246,0.9414790589819995,0.9421790172357429,0.9305765767969746,0.9345616947008726,0.006251172998634095
13,2.128116750717163,0.490672519843328,0.006250190734863281,0.007654889061109412,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.920252777388969,0.8984957311288791,0.9264515332880855,0.9242172137346849,0.8832364366484389,0.9105422341958054,0.016876723461693836,78,0.9553444751713349,0.9348879863749472,0.9387906120487545,0.9406528786582241,0.9161987669262025,0.9371749438358925,0.0125703496811095
14,2.012494611740112,0.371519161728475,0.006250238418579102,0.0076549474663224195,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9144400521555558,0.927391250871223,0.9272641952135148,0.9197165983564353,0.9228813822037129,0.9223360742290174,0.004887611219556197,25,0.9397833337642515,0.9353471802293284,0.9474564396935493,0.9471460684310969,0.9601680798667418,0.9459802203969936,0.008441525081757554
15,2.4937422275543213,0.3654500791524273,0.009375429153442383,0.007655005872277921,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9185141682572309,0.9368330979308639,0.9371504329452708,0.9197165983564353,0.9169794610096568,0.9258392283170491,0.009147770533312142,10,0.9459857408555477,0.9459952744735705,0.9526157007383279,0.9612799656577107,0.9501093867339853,0.9511972136918285,0.005640513823235296
16,1.9312455654144287,0.7380938018576838,0.006249380111694336,0.007653896286105948,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9255676087359254,0.9307399213372665,0.9060434722649496,0.9145864818385535,0.8946493089407566,0.9143269605799483,0.01304780362412843,56,0.9550055154529437,0.9612754537997912,0.9168537582594045,0.9402465256852105,0.9110242522957311,0.9368811010986162,0.020022866993811398
17,1.6406179904937743,0.25901390531633306,0.006250238418579102,0.0076549474663224195,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9226826897587699,0.9362334504188058,0.9306711961901983,0.9187469003141017,0.9052335290348994,0.9227189721373688,0.01064822643869171,22,0.9484153910872488,0.9408855820705891,0.9392758723314312,0.9356551101160169,0.9330003261924785,0.9394464563595528,0.005262487479162809
18,6.253107309341431,2.400257609938815,0.009375858306884765,0.0076553562567744805,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9243593828695944,0.9257704387847125,0.9328397013249029,0.9256610778078692,0.9161182168136086,0.9249523228884778,0.0053226827323498,14,0.9542983963758375,0.9245313105082076,0.950008781449972,0.9682204667430484,0.9538160290241936,0.9501749968202517,0.0142374492052442
19,0.22812342643737793,0.11549769172470342,0.01250009536743164,0.006250047695539161,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.5065523942398727,0.5208571462948036,0.554765291607397,0.5367451830560498,0.5477528089887646,0.5333217696775177,0.01762132196987775,347,0.5340988091767299,0.5465024983074328,0.5633804905903839,0.513577205291631,0.5249525920989927,0.536502319093034,0.017246295739798634
20,0.2968737125396729,0.15341062862876942,0.0,0.0,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.45991626174506095,0.2520112435785603,0.2914798206278036,0.24744230311682197,0.35268583830710776,0.3207403948488094,0.07921037034031184,377,0.48428761623124783,0.24443258384706187,0.27760912729460446,0.2750321546241009,0.42666589878706984,0.341605476156817,0.09546054619757044
21,0.2656240463256836,0.07718145895227428,0.0031251430511474608,0.0062502861022949215,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.6234960524186056,0.5190012347372759,0.5642679353090478,0.6496143841555241,0.6389267093946132,0.5990564710735176,0.04972036563799737,333,0.6120047077285129,0.4903713791345032,0.6347532547780198,0.6133074975778969,0.6807102099702729,0.6062294098378411,0.06303576126101139
22,0.2937484264373779,0.10145331750125516,0.0031251430511474608,0.0062502861022949215,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.6741056462813085,0.7620364881775671,0.7455790982953641,0.7567614707902284,0.7370884450546691,0.7350946698444321,0.03173213170138069,283,0.7132540136125053,0.7442704031607512,0.7778825304044418,0.7490635799038146,0.7436551219886096,0.7456251298140245,0.020523002758564224
23,0.4812486171722412,0.10707391459396103,0.0,0.0,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.6866936449550807,0.7436641203730455,0.7196543498807327,0.7108086284461876,0.7343757975872445,0.7190245001265227,0.019784902581123524,297,0.7030134442587065,0.7125670047752394,0.7385664602766119,0.7394403643952118,0.7374708128313354,0.726211617307421,0.015354100834000699
24,0.31249823570251467,0.0655523034189867,0.003125,0.006250000000000001,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.7589804674144416,0.7851621155664312,0.7636484318822944,0.8050252519960603,0.7477760684904009,0.7721219466969207,0.020441340515438316,258,0.8034564651349069,0.7788549768679697,0.7749122747248942,0.8031815112178198,0.7704439651386413,0.7861698386168463,0.01425319265916727
25,0.4343737602233887,0.201168327670988,0.0,0.0,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.649609569695963,0.7455790982953642,0.7297213014402698,0.6840754120831253,0.6667020354749141,0.6951321751787413,0.03673171642612715,315,0.6698611513517059,0.7491545663327829,0.7351172071210195,0.7039207413310801,0.6456278177367389,0.7007362967746655,0.03879880301540737
26,0.45624771118164065,0.04980465761563009,0.003125,0.006250000000000001,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.7839233967494015,0.8084801726809356,0.7811846536505911,0.7937584803256446,0.7665868948400015,0.786792103656119,0.013901115275507386,251,0.7932252818125693,0.800088155627852,0.8058580191146322,0.7944451209757256,0.7929591431359669,0.7973151441333493,0.00499217501920557
27,0.3531224727630615,0.09457820327265018,0.01250004768371582,0.006250023844359011,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.8093597866503115,0.8709542992082234,0.8627587958846694,0.8583384996900187,0.8380559125287017,0.8478845469520501,0.022116309266782597,215,0.8327678589213238,0.8664835532926829,0.8638266013150838,0.8743266967471988,0.8636783989503474,0.8602166218453273,0.014260568586541934
