,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
20,0.3593729019165039,0.03277516286967619,0.0,0.0,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.8603691359813658,0.8919571386218289,0.8767082996312909,0.8720875040872511,0.8879472544152276,0.8778053019143389,0.01132574547193866,352,0.8778509077170842,0.8676335255402092,0.8837277289633033,0.8822742723405761,0.8788170089612113,0.8780606887044768,0.005642896284732533
21,0.45624709129333496,0.13199116140624678,0.0031249523162841797,0.006249904632568359,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.878046713627456,0.8845178449928868,0.8880057130437483,0.906016467419796,0.9059374368068182,0.8924961734628679,0.011455255754488263,315,0.9021222346713786,0.8614679723295228,0.8891060469843189,0.9073920578705392,0.9023959277468089,0.8924968479205138,0.0166541032925614
22,0.5124987602233887,0.13236154515790624,0.012500619888305664,0.011692207997679227,0.1,"(50,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 11}",0.8757749663757026,0.9125822394308559,0.8895647215358297,0.8823346271196996,0.8958309406224862,0.8912112704534841,0.01263472937382813,317,0.8986094700541377,0.9018765226473241,0.8909391129637475,0.8878134302463543,0.9035405026782097,0.8965558077179546,0.006152884264414019
23,0.5750138759613037,0.08231086513038605,0.009375381469726562,0.007654967571850998,0.1,"(50,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 14}",0.8567388594157298,0.9103526591382247,0.9001302234974009,0.9027964367649797,0.9129260972019193,0.8965714057509222,0.020481675704888458,309,0.8887483839622478,0.9002934246518269,0.9049035570425171,0.9082666973479783,0.9136025041086352,0.903162913422641,0.008415178306244213
24,0.5531227111816406,0.1494128896685828,0.01875648498535156,0.0062470067677344344,0.1,"(50,)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 17}",0.8698553948832033,0.9160209292327696,0.897994861900244,0.9139497594869055,0.9098838736797844,0.9015285326319862,0.01703673668894388,285,0.8987506806068245,0.9108551110947513,0.9038244393239698,0.9233215143543361,0.903788337529619,0.9081080165819001,0.008527196966462884
25,0.5843724250793457,0.12831676368977513,0.006250858306884766,0.007655706832836984,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 20}",0.8662206624259706,0.9201937468817563,0.9117740399873057,0.9075609300006235,0.9043502199727866,0.9020080783761895,0.018682246552907716,282,0.8894956003172915,0.9018437486231538,0.9185620056381154,0.9214876033057805,0.9083142679556243,0.9079406451679931,0.01160917562993641
26,0.5874977588653565,0.10762182737388892,0.0,0.0,0.1,"(50,)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 23}",0.8577977395641756,0.9172423930618846,0.8887551193713789,0.9111674332738823,0.9211763968144467,0.899208133604343,0.023566347071455482,296,0.8877722450091544,0.905021566002153,0.8927050927060108,0.9162999870583618,0.919161664893643,0.9041921111338646,0.012433340584603159
27,0.6312480926513672,0.04901374022340048,0.00625,0.007654655446197432,0.1,"(50,)",26,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 26}",0.9013980245764681,0.9127904524944125,0.908113917248791,0.9223779342966507,0.9253004558640686,0.9139887337807714,0.008864045551809339,161,0.9241165982011788,0.8987641090752305,0.9172458056991373,0.9254044447701537,0.9310798816808118,0.9193221678853023,0.011181856284369004
28,1.2843716144561768,0.39335143111011256,0.0,0.0,0.1,"(50,)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 29}",0.8988458571046181,0.8908650474915535,0.9123759791122716,0.9145864818385535,0.9296254256526665,0.9092501993677128,0.013410323271187803,211,0.9270371114913716,0.8749964924751822,0.9282420637721772,0.9114068766648329,0.9313141846234502,0.9145993458054029,0.020970386055586925
29,0.7812488555908204,0.12770444538501396,0.0031250953674316407,0.006250190734863282,0.1,"(50,)",32,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 32}",0.8945416624545759,0.8932756636979591,0.9018165392185333,0.9121716441958858,0.9133249670511994,0.9030202619992217,0.008463737659128098,270,0.9051797706641007,0.8903173627359934,0.9136930394500776,0.9086372833477694,0.9173119531670934,0.9070278818730069,0.009332026423933697
30,1.0062475681304932,0.3868691681714261,0.003124856948852539,0.006249713897705078,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 35}",0.8722364415227524,0.9238523589385038,0.8958299790693931,0.9157987017053165,0.9274673008323413,0.907019803972882,0.020566127686176,243,0.9040839634202237,0.903402999513951,0.9194041760872407,0.9100730781016354,0.9337051103934125,0.9141338655032927,0.01134417746055006
31,1.1312433719635009,0.3215217796254492,0.0,0.0,0.1,"(50,)",38,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 38}",0.889923010754986,0.9132128488409224,0.915241337026153,0.9260377830080608,0.9067793461123986,0.9102336302617473,0.011906296578194309,202,0.9144115097132667,0.9063711214933632,0.9201429074623813,0.9319345155766652,0.8952636360922808,0.9136247380675915,0.012394341559494574
32,1.0968711376190186,0.29288474239846185,0.00624995231628418,0.007654597046182335,0.1,"(50,)",41,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 41}",0.8898270838207457,0.9174728091736732,0.9196951193835012,0.9248146106563773,0.9204749242471079,0.9144473914934158,0.012550271399625189,146,0.9163450185051034,0.9084974884840572,0.9293994397503886,0.9442147726704199,0.9220388319348807,0.92409911026897,0.012169754760688864
33,1.0343729972839355,0.2085575943953841,0.003124904632568359,0.0062498092651367175,0.1,"(50,)",44,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 44}",0.9011009731722901,0.9250783699059563,0.9051724137931036,0.9226295933468123,0.9265147546255702,0.9160913284900344,0.010735709625541025,124,0.92631661734779,0.9145682871119524,0.9183555750638248,0.9319345155766653,0.9383950850808611,0.9259140160362188,0.008695299670348617
34,1.0749972820281983,0.29137841980479645,0.00937509536743164,0.0076547334623927096,0.1,"(50,)",47,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 47}",0.8968366057491158,0.9383847916947554,0.9196951193835012,0.926990783027485,0.9081780892155173,0.9180135556142408,0.014450960471157721,109,0.9132790970583178,0.9277319856865942,0.9361948903150646,0.9456408723012384,0.9203818435569302,0.928645737783629,0.01141126495249509
35,1.1562445640563965,0.36816610847251785,0.006250238418579102,0.007654947448500716,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 50}",0.8944241461477362,0.9303821101107745,0.9331410839106041,0.9282143488156979,0.8985984285410902,0.9169507271441888,0.016816168161084222,119,0.9122625969953744,0.9335655556214949,0.9368127366734594,0.9442641085158824,0.9058830919810886,0.92655761795746,0.014829579270713406
36,0.9562497615814209,0.18838199516697757,0.0031242847442626955,0.00624856948852539,0.1,"(50,)",53,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 53}",0.9081698607965443,0.9238523589385038,0.8900738753745147,0.920435677064297,0.928413535113075,0.914182774602009,0.013800362513292457,153,0.9357979527147534,0.9111506933715616,0.9141556785719999,0.9206285790384826,0.9419996875983367,0.9247465182590269,0.012114254569317456
