,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,2.283609485626221,0.47533359035660266,0.0029065608978271484,0.00030018241722010115,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.8773939223070262,0.9177771047849786,0.8909045023218249,0.86114476075106,0.8930627343670822,0.8880517388156924,0.01873263264500619,164,0.8974043198181131,0.8991274382027437,0.9105568932381983,0.8694492920099848,0.8990716126851858,0.895121911190845,0.013668766031261688
13,1.3855013370513916,0.7331769241661845,0.003103303909301758,0.0005793505813477751,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.5,0.4999999999999999,0.4999999999999999,0.8901675752069452,0.8857454140062835,0.6550628011302214,0.19004044018883973,242,0.5,0.5,0.5,0.9163202191345069,0.8984861687692627,0.6629612775807538,0.19966565133084435
14,1.4721112251281738,0.6456683056764635,0.0032103538513183595,0.0005411344718923152,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.9096653039853394,0.4999999999999999,0.4999999999999999,0.8782656975570361,0.868440255396777,0.7312870541979513,0.18933574597807834,200,0.9094353921940129,0.5,0.5,0.9009763856060437,0.8797853813676877,0.7380394318335488,0.19459829524287103
15,0.9118999004364013,0.11566490721947045,0.0038999080657958984,0.0009348907994010665,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.5006649141796814,0.500492125984252,0.5002314080327867,0.00028863487749278114
16,2.2237280368804933,0.4536511547384532,0.003180980682373047,0.0006138263822253435,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.914493424894778,0.9282152230971127,0.8994649707248132,0.8971734302442963,0.9060960778352082,0.9090912332309993,0.011301433210825336,77,0.9179755589238349,0.9098168724734367,0.9193995891227992,0.9178488590426118,0.9081102109994097,0.9146302181124184,0.004689917769229946
17,2.5569448947906492,0.40763255121161196,0.003141498565673828,0.00029762701782150584,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.9076968000483315,0.9320613769432666,0.8967191601049868,0.8915404805168583,0.912024931590149,0.9080072057004881,0.014095316406652033,80,0.9128363016294051,0.9100399832114692,0.9124301398307894,0.9245465992180077,0.9164763527316933,0.915265875324273,0.005076440958941139
18,2.3513091564178468,0.5418087466486071,0.0036158084869384764,0.0006597738243046168,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
19,2.4941049098968504,0.4132708396491762,0.0036777973175048826,0.0007773158766208553,0.1,"(50, 50)",65,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 65}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
20,2.258079242706299,0.41169243817648055,0.00310211181640625,9.759324898895937e-05,0.1,"(50, 50)",70,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 70}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
21,2.2298399925231935,0.371706117140809,0.002998828887939453,0.00028147617073726267,0.1,"(50, 50)",75,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 75}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
22,2.131357192993164,0.37828879702912205,0.004590272903442383,0.0014874051419833142,0.1,"(50, 50)",80,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 80}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
23,2.1584675312042236,0.46271535179457124,0.0032413959503173827,0.00023403664181829056,0.1,"(50, 50)",85,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 85}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
24,2.4043112277984617,0.4384756711452285,0.0031463623046875,0.0003946642748230936,0.1,"(50, 50)",90,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 90}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
25,2.255327653884888,0.3754173646885279,0.0034381866455078123,0.00040466575218022833,0.1,"(50, 50)",95,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 95}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
26,2.207672929763794,0.4342475934397039,0.003192758560180664,0.0002505044212292117,0.1,"(50, 50)",100,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 100}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
27,2.410520553588867,0.4268569201332411,0.003660249710083008,0.0006098559050828806,0.1,"(50, 50)",105,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 105}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
28,2.3441596031188965,0.3924014420055433,0.003533601760864258,0.0005439588094672767,0.1,"(50, 50)",110,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 110}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
29,2.23115553855896,0.39020427236638705,0.003550291061401367,0.0011629610866340664,0.1,"(50, 50)",115,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 115}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
30,2.2156554222106934,0.5120869024336759,0.003853464126586914,0.0008969574462413701,0.1,"(50, 50)",120,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 120}",0.9025817105342651,0.906561679790026,0.8849989905108014,0.895800524934383,0.9160839160839159,0.9012011711391411,0.010425676928308066,130,0.910491663508905,0.8864675605822969,0.8950628465395746,0.9171353464843489,0.921272453050992,0.9060859740332236,0.013255333736648651
31,0.1912015914916992,0.0155059219182706,0.0017066478729248046,0.0003952513070128134,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5004926108374383,0.4999999999999999,0.5,0.5000985221674876,0.00019704433497534922
32,0.15659232139587403,0.009531113825658813,0.0015778541564941406,0.00018129421496859908,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
33,0.19286575317382812,0.01948374132475925,0.001840496063232422,0.0004084736001691501,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5004926108374385,0.5,0.5,0.5014778325123151,0.5014763779527559,0.5006893642605019,0.0006678668748657268
34,0.19556736946105957,0.010237563005366289,0.0018857955932617188,0.00042193411174886483,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5004926108374383,0.5004926108374383,0.5,0.5001970443349754,0.0002413290386978117
35,0.2059483528137207,0.00528436605057889,0.0023064613342285156,0.0004292413303661823,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.4993589743589743,0.5,0.5,0.49935938500960914,0.49967969250480465,0.4996796103746776,0.0002865835898208855
36,0.21180176734924316,0.004920938830461751,0.0020998477935791015,0.00030482665595741573,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.5,0.5019685039370078,0.5019685039370078,0.4999999999999999,0.4999999999999999,0.5007874015748031,0.0009643660404657984,323,0.5,0.5,0.5009852216748769,0.4999999999999999,0.500492125984252,0.5002954695318257,0.00039404022937679497
37,0.22252178192138672,0.007137122842097101,0.00238947868347168,0.000931978883203883,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
38,0.2210611343383789,0.006085084169395105,0.002619361877441406,0.00047620303427878795,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
39,0.22131648063659667,0.006460494889716797,0.003741884231567383,0.0010349168884148888,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
40,0.3791224956512451,0.048824730585621416,0.002841615676879883,0.0006311847479539566,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.529628249793584,0.5151524328689682,0.561023622047244,0.5474258025439126,0.5922975575149487,0.5490860704358056,0.02660932639285607,295,0.5351948339017304,0.5154167310963352,0.5688904106562991,0.540071572157547,0.5950969623752188,0.5509341020374261,0.02792844430983307
